,index,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sentenceNumber,sentence,reviewNumber
52,407,407,gp:AOqpTOFydpxsAA4GGes6ytjIF8v9eyMwRmSjS-4xWcNw5S_HmUn0wTXfOMXGri5mttmudPktTMtqkUyDtRGRFQ,Jane Bremer,https://play-lh.googleusercontent.com/a/AATXAJxK9V2k6xxo4NPH2ddNbucIDv_67Bxun__xfACm=mo,"i only get the test results that mayo processes themselves- not the ones that they send out elsewhere to get processed, which is most of them. and the ones i do get, i can't see them because they have the pages with the lab results scanned on top of each other. before mayo ""improved"" things, there were no problems. at that time i would have rated this app a five instead of a two, like i did now. i have to call mayo every month to see my lab results. it is counterproductive and annoying.",2,2,8.0,2021-12-09 11:19:24,nan,nan,1,"i only get the test results that mayo processes themselves - not the ones that they send out elsewhere to get processed, which is most of them.",210
53,408,408,gp:AOqpTOFydpxsAA4GGes6ytjIF8v9eyMwRmSjS-4xWcNw5S_HmUn0wTXfOMXGri5mttmudPktTMtqkUyDtRGRFQ,Jane Bremer,https://play-lh.googleusercontent.com/a/AATXAJxK9V2k6xxo4NPH2ddNbucIDv_67Bxun__xfACm=mo,"i only get the test results that mayo processes themselves- not the ones that they send out elsewhere to get processed, which is most of them. and the ones i do get, i can't see them because they have the pages with the lab results scanned on top of each other. before mayo ""improved"" things, there were no problems. at that time i would have rated this app a five instead of a two, like i did now. i have to call mayo every month to see my lab results. it is counterproductive and annoying.",2,2,8.0,2021-12-09 11:19:24,nan,nan,2,"and the ones i do get, i cannot see them because they have the pages with the lab results scanned on top of each other.",210
54,409,409,gp:AOqpTOFydpxsAA4GGes6ytjIF8v9eyMwRmSjS-4xWcNw5S_HmUn0wTXfOMXGri5mttmudPktTMtqkUyDtRGRFQ,Jane Bremer,https://play-lh.googleusercontent.com/a/AATXAJxK9V2k6xxo4NPH2ddNbucIDv_67Bxun__xfACm=mo,"i only get the test results that mayo processes themselves- not the ones that they send out elsewhere to get processed, which is most of them. and the ones i do get, i can't see them because they have the pages with the lab results scanned on top of each other. before mayo ""improved"" things, there were no problems. at that time i would have rated this app a five instead of a two, like i did now. i have to call mayo every month to see my lab results. it is counterproductive and annoying.",2,2,8.0,2021-12-09 11:19:24,nan,nan,3,"before mayo'improved'things, there were no problems.",210
55,410,410,gp:AOqpTOFydpxsAA4GGes6ytjIF8v9eyMwRmSjS-4xWcNw5S_HmUn0wTXfOMXGri5mttmudPktTMtqkUyDtRGRFQ,Jane Bremer,https://play-lh.googleusercontent.com/a/AATXAJxK9V2k6xxo4NPH2ddNbucIDv_67Bxun__xfACm=mo,"i only get the test results that mayo processes themselves- not the ones that they send out elsewhere to get processed, which is most of them. and the ones i do get, i can't see them because they have the pages with the lab results scanned on top of each other. before mayo ""improved"" things, there were no problems. at that time i would have rated this app a five instead of a two, like i did now. i have to call mayo every month to see my lab results. it is counterproductive and annoying.",2,2,8.0,2021-12-09 11:19:24,nan,nan,4,"at that time i would have rated this app a five instead of a two, like i did now.",210
56,411,411,gp:AOqpTOFydpxsAA4GGes6ytjIF8v9eyMwRmSjS-4xWcNw5S_HmUn0wTXfOMXGri5mttmudPktTMtqkUyDtRGRFQ,Jane Bremer,https://play-lh.googleusercontent.com/a/AATXAJxK9V2k6xxo4NPH2ddNbucIDv_67Bxun__xfACm=mo,"i only get the test results that mayo processes themselves- not the ones that they send out elsewhere to get processed, which is most of them. and the ones i do get, i can't see them because they have the pages with the lab results scanned on top of each other. before mayo ""improved"" things, there were no problems. at that time i would have rated this app a five instead of a two, like i did now. i have to call mayo every month to see my lab results. it is counterproductive and annoying.",2,2,8.0,2021-12-09 11:19:24,nan,nan,5,i have to call mayo every month to see my lab results.,210
57,412,412,gp:AOqpTOFydpxsAA4GGes6ytjIF8v9eyMwRmSjS-4xWcNw5S_HmUn0wTXfOMXGri5mttmudPktTMtqkUyDtRGRFQ,Jane Bremer,https://play-lh.googleusercontent.com/a/AATXAJxK9V2k6xxo4NPH2ddNbucIDv_67Bxun__xfACm=mo,"i only get the test results that mayo processes themselves- not the ones that they send out elsewhere to get processed, which is most of them. and the ones i do get, i can't see them because they have the pages with the lab results scanned on top of each other. before mayo ""improved"" things, there were no problems. at that time i would have rated this app a five instead of a two, like i did now. i have to call mayo every month to see my lab results. it is counterproductive and annoying.",2,2,8.0,2021-12-09 11:19:24,nan,nan,6,it is counterproductive and annoying.,210
58,426,426,gp:AOqpTOFPULy3RnwaYkLJTWWSjTcVgYT37-b98GIXl6GkjQPCEtOStN_1GCxXogwlHjCRYevHSgPeexqqFE-mmg,Toodie Francis,https://play-lh.googleusercontent.com/a/AATXAJz17pJW_PkJFp8P4Dbz95kNI6AgFxFFQmLJpsO3=mo,"receive email""you have new message"" ..i go to my portal..nothing there..so frustrating, other issues as well, they need to work on the portal, i usually end up having to call!",1,6,8.3,2021-12-03 07:41:05,nan,nan,1,receive email'you have new message'..,217
59,427,427,gp:AOqpTOFPULy3RnwaYkLJTWWSjTcVgYT37-b98GIXl6GkjQPCEtOStN_1GCxXogwlHjCRYevHSgPeexqqFE-mmg,Toodie Francis,https://play-lh.googleusercontent.com/a/AATXAJz17pJW_PkJFp8P4Dbz95kNI6AgFxFFQmLJpsO3=mo,"receive email""you have new message"" ..i go to my portal..nothing there..so frustrating, other issues as well, they need to work on the portal, i usually end up having to call!",1,6,8.3,2021-12-03 07:41:05,nan,nan,2,i go to my portal.. nothing there..,217
60,428,428,gp:AOqpTOFPULy3RnwaYkLJTWWSjTcVgYT37-b98GIXl6GkjQPCEtOStN_1GCxXogwlHjCRYevHSgPeexqqFE-mmg,Toodie Francis,https://play-lh.googleusercontent.com/a/AATXAJz17pJW_PkJFp8P4Dbz95kNI6AgFxFFQmLJpsO3=mo,"receive email""you have new message"" ..i go to my portal..nothing there..so frustrating, other issues as well, they need to work on the portal, i usually end up having to call!",1,6,8.3,2021-12-03 07:41:05,nan,nan,3,"so frustrating, other issues as well, they need to work on the portal, i usually end up having to call!",217
61,435,435,gp:AOqpTOGcpnxvJsAQDN1CmOAAMbxq0sXtrQIMdKk3kXBuO7MHs2ZSmMeUDZM3roXogFSoI83HGoyWFBRjs6vNJg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,not helpful - changes from day to day! will not except a working email that services thousands of local patients that ends in .cc. currently this app is writing text messages to providers backwards!!,1,4,6.3,2021-11-29 07:40:00,nan,nan,1,not helpful - changes from day to day!,222
62,436,436,gp:AOqpTOGcpnxvJsAQDN1CmOAAMbxq0sXtrQIMdKk3kXBuO7MHs2ZSmMeUDZM3roXogFSoI83HGoyWFBRjs6vNJg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,not helpful - changes from day to day! will not except a working email that services thousands of local patients that ends in .cc. currently this app is writing text messages to providers backwards!!,1,4,6.3,2021-11-29 07:40:00,nan,nan,2,will not except a working email that services thousands of local patients that ends in.,222
63,437,437,gp:AOqpTOGcpnxvJsAQDN1CmOAAMbxq0sXtrQIMdKk3kXBuO7MHs2ZSmMeUDZM3roXogFSoI83HGoyWFBRjs6vNJg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,not helpful - changes from day to day! will not except a working email that services thousands of local patients that ends in .cc. currently this app is writing text messages to providers backwards!!,1,4,6.3,2021-11-29 07:40:00,nan,nan,3,cc.,222
64,438,438,gp:AOqpTOGcpnxvJsAQDN1CmOAAMbxq0sXtrQIMdKk3kXBuO7MHs2ZSmMeUDZM3roXogFSoI83HGoyWFBRjs6vNJg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,not helpful - changes from day to day! will not except a working email that services thousands of local patients that ends in .cc. currently this app is writing text messages to providers backwards!!,1,4,6.3,2021-11-29 07:40:00,nan,nan,4,currently this app is writing text messages to providers backwards!!,222
65,464,464,gp:AOqpTOGRVc81Gm5zVYajrQEwJgnFo9UdBT5I3ucK2HEwESNb57BcrZVniAyYE8Cm3OOqTIHNaOlg8mec26DbtQ,Dora Jimenez,https://play-lh.googleusercontent.com/a/AATXAJwlLoR6HdmKOce-J-oxp0Cteqk5IArMh0u2v1U8=mo,messages sending backwards,1,0,nan,2021-11-08 07:50:24,nan,nan,1,messages sending backwards,238
66,480,480,gp:AOqpTOEZgjfinEPwbwdVVyMvDnkVBFwJXsUlDEo-yj-6dg2XwfEhiALpBv0izMmJ5tTqWZxFCLWTJ4lx6yLflQ,Karen Biel,https://play-lh.googleusercontent.com/a/AATXAJyJFsD9qpCxnOLQ4n7hsaaP21KSF9PEv4ECoDFQ=mo,i like app,4,0,8.3,2021-10-31 09:50:23,nan,nan,1,i like app,247
67,501,501,gp:AOqpTOE4fmrfEXcVb5f2fMljtO_hkDhvzn59v290KjfjpKjNAaXkFpHgxsOrDxO6uPcyz9VAqpVSvLSQBPwkRA,Kathy Thissen,https://play-lh.googleusercontent.com/a/AATXAJw5cziUktn7Qg7E6jZvMefJfJd2anLxdvZD2wln=mo,great doctors and staff and always willing to help the patients,4,0,8.3,2021-10-21 07:22:18,nan,nan,1,great doctors and staff and always willing to help the patients,257
68,502,502,gp:AOqpTOGR2lsFRSuHBnnnJ6V1vl1TxhxU4AAPBzROW0CLZYW3KrsXCcmZGZlBS9tgXmZB4Z_ZxZqsJltPR05o0g,ralph palmer,https://play-lh.googleusercontent.com/a/AATXAJwwMwHNkqqKSRsRxAelb6V1ceWvqU536yGxiUwV=mo,zero stars. won't download on android phone.,1,0,6.9,2021-10-21 05:33:14,nan,nan,1,zero stars.,258
69,503,503,gp:AOqpTOGR2lsFRSuHBnnnJ6V1vl1TxhxU4AAPBzROW0CLZYW3KrsXCcmZGZlBS9tgXmZB4Z_ZxZqsJltPR05o0g,ralph palmer,https://play-lh.googleusercontent.com/a/AATXAJwwMwHNkqqKSRsRxAelb6V1ceWvqU536yGxiUwV=mo,zero stars. won't download on android phone.,1,0,6.9,2021-10-21 05:33:14,nan,nan,2,will not download on android phone.,258
70,526,526,gp:AOqpTOFGJaLIV_Nf_CcOKwBKS77_waNgm1OVKvL1BQXwGm_Kr8_tUcH-XLHx5D_f7p4hcbkE32v7ZI41PTfRnQ,Amamda Santimaw,https://play-lh.googleusercontent.com/a/AATXAJxPJ3mfUg-KAsGnEqOEbsxl-M6PJeiT2fASWV23=mo,excellent experience,5,0,8.0,2021-10-07 17:30:04,nan,nan,1,excellent experience,274
71,527,527,gp:AOqpTOFmYPGOBdJfN3aKy89bu0USiFp3h-CHKY-XyUvh_btQdXER190_P_7CTmxeX0Hs1y5_F-IA74c3NmPQyQ,Richard Price,https://play-lh.googleusercontent.com/a/AATXAJxfcFIbLCk3fSvQ1aA283o436REcQFhHc4oNAmz=mo,"it's a new app. haven't had any experience with it yet. i did love the ""symptoms?book"" i had years ago❣",4,0,8.2,2021-10-07 17:29:54,nan,nan,1,it has a new app.,275
72,528,528,gp:AOqpTOFmYPGOBdJfN3aKy89bu0USiFp3h-CHKY-XyUvh_btQdXER190_P_7CTmxeX0Hs1y5_F-IA74c3NmPQyQ,Richard Price,https://play-lh.googleusercontent.com/a/AATXAJxfcFIbLCk3fSvQ1aA283o436REcQFhHc4oNAmz=mo,"it's a new app. haven't had any experience with it yet. i did love the ""symptoms?book"" i had years ago❣",4,0,8.2,2021-10-07 17:29:54,nan,nan,2,have not had any experience with it yet.,275
73,529,529,gp:AOqpTOFmYPGOBdJfN3aKy89bu0USiFp3h-CHKY-XyUvh_btQdXER190_P_7CTmxeX0Hs1y5_F-IA74c3NmPQyQ,Richard Price,https://play-lh.googleusercontent.com/a/AATXAJxfcFIbLCk3fSvQ1aA283o436REcQFhHc4oNAmz=mo,"it's a new app. haven't had any experience with it yet. i did love the ""symptoms?book"" i had years ago❣",4,0,8.2,2021-10-07 17:29:54,nan,nan,3,i did love the'symptoms?,275
74,530,530,gp:AOqpTOFmYPGOBdJfN3aKy89bu0USiFp3h-CHKY-XyUvh_btQdXER190_P_7CTmxeX0Hs1y5_F-IA74c3NmPQyQ,Richard Price,https://play-lh.googleusercontent.com/a/AATXAJxfcFIbLCk3fSvQ1aA283o436REcQFhHc4oNAmz=mo,"it's a new app. haven't had any experience with it yet. i did love the ""symptoms?book"" i had years ago❣",4,0,8.2,2021-10-07 17:29:54,nan,nan,4,book'i had years ago  :heart_exclamation:,275
75,531,531,gp:AOqpTOFITB1SqiYV_NgUxR8XpJhLsvYslWPbFkJvNo3H-O08-Q1dZuDgpv_6BAoY3HMIGFmHE7j7KRvm4uCFGw,EJ Saucier,https://play-lh.googleusercontent.com/a-/AOh14Gg2AqsI9THFkDC2JpRKQB0DaSCOAU3lg1_zm_XQTQ,passwords never work.,1,0,8.2,2021-10-05 13:52:49,nan,nan,1,passwords never work.,276
76,534,534,gp:AOqpTOEcb3XZFTFGb7GBdcQ7ouoJj7jO6JuWkcJmHVXQjQtpAVG3WtjetTv2eDDUmUMgkJrKnHAogR-QoUQziA,Linda Rozeboom,https://play-lh.googleusercontent.com/a/AATXAJybnbJo6jkP5ND1Pn_kWhvlf5ya0smvGzUx61Yn=mo,easy to use great!,5,0,8.2,2021-10-04 09:45:39,nan,nan,1,easy to use great!,278
77,542,542,gp:AOqpTOG2YkwEfw-LHujAP8GxRwhYV85lTGNxmzze-ipSnZo2zFWLV2WSxiy1eAnjXrDwJuQAIcs3Tib1K6cxkw,Hellen Carlson,https://play-lh.googleusercontent.com/a/AATXAJzSAXuVSm43v1ovIJ13gJNDe2P2MvBuO22bttrL=mo,it suck can never get on it,3,0,8.2,2021-10-02 08:29:20,nan,nan,1,it suck can never get on it,281
78,543,543,gp:AOqpTOFsU-DNp9t2jo-fbXGTTVRzrzj9S1h8bWJxbrTF0A5hc1Q1DLWPV4jbBqk3Wl96jUmelU38_suVd9XzWA,Judy Schaffran,https://play-lh.googleusercontent.com/a/AATXAJwZr7B_HWyyjfft6U7pC5ei_sTJ_JMF9pSmzKkB=mo,best to be a young person who knows how to navigate thru these steps.,5,0,8.2,2021-10-01 16:03:11,nan,nan,1,best to be a young person who knows how to navigate thou these steps.,282
79,544,544,gp:AOqpTOEA26BA-infgoW5brRxU_eSGJn08Ofljg9xvSBNnhPXhGJtuX7o_D7Oho4Pe9s_6eW4HQbCRpu1o5dU2w,Charles Musser,https://play-lh.googleusercontent.com/a-/AOh14Ggs4wGlFK66ea4yWqcp_R1JRMFjno2HDJHwyK3jXg,cannot open on pixel phone. not able to upgrade. app works on lap top but not on phone. pass word ok on laptopbut denied on phone.,2,0,7.6,2021-10-01 15:34:47,nan,nan,1,cannot open on pixel phone.,283
80,545,545,gp:AOqpTOEA26BA-infgoW5brRxU_eSGJn08Ofljg9xvSBNnhPXhGJtuX7o_D7Oho4Pe9s_6eW4HQbCRpu1o5dU2w,Charles Musser,https://play-lh.googleusercontent.com/a-/AOh14Ggs4wGlFK66ea4yWqcp_R1JRMFjno2HDJHwyK3jXg,cannot open on pixel phone. not able to upgrade. app works on lap top but not on phone. pass word ok on laptopbut denied on phone.,2,0,7.6,2021-10-01 15:34:47,nan,nan,2,not able to upgrade.,283
81,546,546,gp:AOqpTOEA26BA-infgoW5brRxU_eSGJn08Ofljg9xvSBNnhPXhGJtuX7o_D7Oho4Pe9s_6eW4HQbCRpu1o5dU2w,Charles Musser,https://play-lh.googleusercontent.com/a-/AOh14Ggs4wGlFK66ea4yWqcp_R1JRMFjno2HDJHwyK3jXg,cannot open on pixel phone. not able to upgrade. app works on lap top but not on phone. pass word ok on laptopbut denied on phone.,2,0,7.6,2021-10-01 15:34:47,nan,nan,3,app works on lap top but not on phone.,283
82,547,547,gp:AOqpTOEA26BA-infgoW5brRxU_eSGJn08Ofljg9xvSBNnhPXhGJtuX7o_D7Oho4Pe9s_6eW4HQbCRpu1o5dU2w,Charles Musser,https://play-lh.googleusercontent.com/a-/AOh14Ggs4wGlFK66ea4yWqcp_R1JRMFjno2HDJHwyK3jXg,cannot open on pixel phone. not able to upgrade. app works on lap top but not on phone. pass word ok on laptopbut denied on phone.,2,0,7.6,2021-10-01 15:34:47,nan,nan,4,pass word ok on laptopbut denied on phone.,283
83,564,564,gp:AOqpTOHEqB5qM9Z_VD7oaA4bS5l3780226FNBQWYBDuFgDesvtcbpQoWnkrwWcx4H1QfE4toZjbfPcP5RP1sEQ,Alan's stopmotion,https://play-lh.googleusercontent.com/a/AATXAJwkpY1L1E9okalUzZmIyFKuHLhm75y7SgiOfi0q=mo,awesome,5,0,8.1,2021-09-24 14:01:45,nan,nan,1,awesome,292
84,565,565,gp:AOqpTOHuJKYJH5mtwdFAXCePYMYk3ev3ukQjPN0eNrTOnV53ok_zp5pIYxEIvDAzZ4weVAXXiSIOPxEGEFcf6g,Carrie Anderson,https://play-lh.googleusercontent.com/a-/AOh14GgCxrhCh8E4X-o-_0Td6LRYp-1sytpX1-LQX0YKlw,cannot log into app. a message pops up saying login failed. unable to login at this time.,2,7,8.1,2021-09-24 03:37:09,nan,nan,1,cannot log into app.,293
85,566,566,gp:AOqpTOHuJKYJH5mtwdFAXCePYMYk3ev3ukQjPN0eNrTOnV53ok_zp5pIYxEIvDAzZ4weVAXXiSIOPxEGEFcf6g,Carrie Anderson,https://play-lh.googleusercontent.com/a-/AOh14GgCxrhCh8E4X-o-_0Td6LRYp-1sytpX1-LQX0YKlw,cannot log into app. a message pops up saying login failed. unable to login at this time.,2,7,8.1,2021-09-24 03:37:09,nan,nan,2,a message pops up saying login failed.,293
86,567,567,gp:AOqpTOHuJKYJH5mtwdFAXCePYMYk3ev3ukQjPN0eNrTOnV53ok_zp5pIYxEIvDAzZ4weVAXXiSIOPxEGEFcf6g,Carrie Anderson,https://play-lh.googleusercontent.com/a-/AOh14GgCxrhCh8E4X-o-_0Td6LRYp-1sytpX1-LQX0YKlw,cannot log into app. a message pops up saying login failed. unable to login at this time.,2,7,8.1,2021-09-24 03:37:09,nan,nan,3,unable to login at this time.,293
87,577,577,gp:AOqpTOHHg_mTzECEwLP_-ruvMynFPHBr3Jb7ode-Oulkd6wwSMnsB6jrcEsb6Piy0_pQCMtsbJmuA2BhXqa20Q,Lawrence Benes,https://play-lh.googleusercontent.com/a/AATXAJxClhJ4tfom7eDiPF-mwTJTWuQPQ5fkxGhQz6CF=mo,help me install. it doesn't let me?,1,0,7.9,2021-09-21 04:26:21,nan,nan,1,help me install.,298
88,578,578,gp:AOqpTOHHg_mTzECEwLP_-ruvMynFPHBr3Jb7ode-Oulkd6wwSMnsB6jrcEsb6Piy0_pQCMtsbJmuA2BhXqa20Q,Lawrence Benes,https://play-lh.googleusercontent.com/a/AATXAJxClhJ4tfom7eDiPF-mwTJTWuQPQ5fkxGhQz6CF=mo,help me install. it doesn't let me?,1,0,7.9,2021-09-21 04:26:21,nan,nan,2,it does not let me?,298
89,593,593,gp:AOqpTOEeLblb4Z3tIQtcCUQ2Ndaxyb4xIpSIrUvR4HPBmdML9TmujLs_KmjtDua5QJziq0F8F-dVHaAQ7VVdCg,Brenda Bettmann,https://play-lh.googleusercontent.com/a/AATXAJyO7C2G54Uv39yytMzUREcYduVwHmfLfTcxsHau=mo,excellent,5,0,8.1,2021-09-18 20:08:59,nan,nan,1,excellent,308
90,623,623,gp:AOqpTOEL6yfp2SlRk3-mdtsPF_Etorf4egx4FJmEwJ-4Iqxiv41xIr07szApprVQjdB6tlYS9H9WIsxJ_6YHzw,Donna Rogers,https://play-lh.googleusercontent.com/a/AATXAJwl6wrriOjvenYx4WeIewRoESfAZ7zJ7oCH_av9=mo,this new app is no good. i tried to update and it destroyed my android . went to at&t for help. they cleaned everything out making it a new device. now i can't figure out which mayo update i need from the selections available. who ever dreamed up this should be released today.,1,7,8.0,2021-09-10 14:45:36,nan,nan,1,this new app is no good.,324
91,624,624,gp:AOqpTOEL6yfp2SlRk3-mdtsPF_Etorf4egx4FJmEwJ-4Iqxiv41xIr07szApprVQjdB6tlYS9H9WIsxJ_6YHzw,Donna Rogers,https://play-lh.googleusercontent.com/a/AATXAJwl6wrriOjvenYx4WeIewRoESfAZ7zJ7oCH_av9=mo,this new app is no good. i tried to update and it destroyed my android . went to at&t for help. they cleaned everything out making it a new device. now i can't figure out which mayo update i need from the selections available. who ever dreamed up this should be released today.,1,7,8.0,2021-09-10 14:45:36,nan,nan,2,i tried to update and it destroyed my android.,324
92,625,625,gp:AOqpTOEL6yfp2SlRk3-mdtsPF_Etorf4egx4FJmEwJ-4Iqxiv41xIr07szApprVQjdB6tlYS9H9WIsxJ_6YHzw,Donna Rogers,https://play-lh.googleusercontent.com/a/AATXAJwl6wrriOjvenYx4WeIewRoESfAZ7zJ7oCH_av9=mo,this new app is no good. i tried to update and it destroyed my android . went to at&t for help. they cleaned everything out making it a new device. now i can't figure out which mayo update i need from the selections available. who ever dreamed up this should be released today.,1,7,8.0,2021-09-10 14:45:36,nan,nan,3,went to at  and  t for help.,324
93,626,626,gp:AOqpTOEL6yfp2SlRk3-mdtsPF_Etorf4egx4FJmEwJ-4Iqxiv41xIr07szApprVQjdB6tlYS9H9WIsxJ_6YHzw,Donna Rogers,https://play-lh.googleusercontent.com/a/AATXAJwl6wrriOjvenYx4WeIewRoESfAZ7zJ7oCH_av9=mo,this new app is no good. i tried to update and it destroyed my android . went to at&t for help. they cleaned everything out making it a new device. now i can't figure out which mayo update i need from the selections available. who ever dreamed up this should be released today.,1,7,8.0,2021-09-10 14:45:36,nan,nan,4,they cleaned everything out making it a new device.,324
94,627,627,gp:AOqpTOEL6yfp2SlRk3-mdtsPF_Etorf4egx4FJmEwJ-4Iqxiv41xIr07szApprVQjdB6tlYS9H9WIsxJ_6YHzw,Donna Rogers,https://play-lh.googleusercontent.com/a/AATXAJwl6wrriOjvenYx4WeIewRoESfAZ7zJ7oCH_av9=mo,this new app is no good. i tried to update and it destroyed my android . went to at&t for help. they cleaned everything out making it a new device. now i can't figure out which mayo update i need from the selections available. who ever dreamed up this should be released today.,1,7,8.0,2021-09-10 14:45:36,nan,nan,5,now i cannot figure out which mayo update i need from the selections available.,324
95,628,628,gp:AOqpTOEL6yfp2SlRk3-mdtsPF_Etorf4egx4FJmEwJ-4Iqxiv41xIr07szApprVQjdB6tlYS9H9WIsxJ_6YHzw,Donna Rogers,https://play-lh.googleusercontent.com/a/AATXAJwl6wrriOjvenYx4WeIewRoESfAZ7zJ7oCH_av9=mo,this new app is no good. i tried to update and it destroyed my android . went to at&t for help. they cleaned everything out making it a new device. now i can't figure out which mayo update i need from the selections available. who ever dreamed up this should be released today.,1,7,8.0,2021-09-10 14:45:36,nan,nan,6,who ever dreamed up this should be released today.,324
96,629,629,gp:AOqpTOHbkF2Au-bCNdi4RAoA9df9DQORPnHqD5PTQoqG5YnFDDYRst21M-9QX7WFo73_P8qiDtBP8yYmuD-dAQ,Tammy Dunning,https://play-lh.googleusercontent.com/a/AATXAJwQ_BIgEljz8_YDMi5htt8x3OCgg7YC1jKADkeI=mo,never had problems until the upgrade have not been able to download it again.,1,0,nan,2021-09-09 17:56:21,nan,nan,1,never had problems until the upgrade have not been able to download it again.,325
97,634,634,gp:AOqpTOGUIXm8zYKcm5ALb3c4VXWWVSS93M-A8uW4gDYNjMl8faxMngeWXXa4tUEMCWdhAhacdP12LKfTMc0gdg,Cindy Williams,https://play-lh.googleusercontent.com/a/AATXAJyYkxHN42E6iKXe0V8rjJEgjJnEHuXalIGJUCeY=mo,was able to sign in every time before update...now every sign there's a connectivity error e1...frustrating,2,0,8.0,2021-09-07 03:20:28,nan,nan,1,was able to sign in every time before update... now every sign there has a connectivity error e1...,330
98,635,635,gp:AOqpTOGUIXm8zYKcm5ALb3c4VXWWVSS93M-A8uW4gDYNjMl8faxMngeWXXa4tUEMCWdhAhacdP12LKfTMc0gdg,Cindy Williams,https://play-lh.googleusercontent.com/a/AATXAJyYkxHN42E6iKXe0V8rjJEgjJnEHuXalIGJUCeY=mo,was able to sign in every time before update...now every sign there's a connectivity error e1...frustrating,2,0,8.0,2021-09-07 03:20:28,nan,nan,2,frustrating,330
