isEdited,title,userName,review,rating,date,body,id,modified
False,Dr. Boron,David /Shaler,I am very pleased with Dr. Boron. Great listener. I never feel rushed.,5,2021-10-10 11:41:28,"Hi there, we're so happy to hear you had a great experience. Thank you for leaving a review!",25778414.0,2021-10-19T21:16:26Z
False,Video appt,in pain and disappointed,Sat on the phone for over a half hour waiting for my visit to start......never came on,1,2020-09-15 22:03:49,"We're sorry that you had a frustrating experience. We'd like to understand what happened. If you'd like, please email MyUPMC_Feedback@upmc.edu.",18304713.0,2020-10-06T13:25:49Z
False,❤️❤️,Chaz Lee Austin,Greatest app I used,5,2021-07-02 15:51:32,"Hi Chaz, we're so glad that you had a great experience and find the app to be helpful in managing your care! Thank you for reviewing!
",23777928.0,2021-07-06T14:08:09Z
False,X Ray,Billybobjo790654223689,Would like to be able to see x ray on app,4,2019-07-24 19:46:20,Hi -- thanks so much for your review and taking the time to share your feedback. We have shared your comments about adding x-rays with our product team. Thank you again for your time!,9868596.0,2019-07-26T20:23:04Z
False,It’s very helpful,bodineinc62,I I toti,5,2020-12-19 19:33:32,We're so glad that you find the MyUPMC app to be helpful. Thank you for reviewing!,20785666.0,2021-02-01T14:59:18Z
False,Not good,KJS+HPS,It’s obvious by the reviews that we want to use our iPads and all we get is a scripted answer,2,2019-01-21 06:52:30,"Hi, we wanted to reach out to let you know an iPad app for MyUPMC is now available. We hope you find it helpful to be able to access your health care on your iPad! If you have any feedback, please reach out to us at MyUPMC_Feedback@upmc.edu. Thank you!",8048361.0,2019-04-03T20:22:10Z
False,Amazing app,Faith.Y,"Appointments
Doctor Contact 
Results 
Prescriptions 
Pay bills 

Amazing omg genius",5,2020-05-04 02:25:02,We’re so glad you’re enjoying MyUPMC and appreciate your positive review! We’d like to share your review with other UPMC patients to encourage them to use the app. Can you please email us at MyUPMC_Feedback@upmc.edu so that we can share more details?,18200611.0,2020-09-30T15:54:27Z
False,Worthless,bmmb724,iPhone touch id doesn’t work. Can’t find where to record blood pressure. But I’m sure anything costing money works.,1,2018-11-17 19:30:20,"Hi, thanks for sharing your feedback. Our team is working on adding more features in future releases of the app. We hope to continually improve the experience for our users.  If you would like help on logging in, please email MyUPMC_Feedback@upmc.edu. Thanks again for sending in your feedback.",6014297.0,2018-11-19T20:49:40Z
False,Rarely works,nofancynamejane,Constantly says that there is a system error and will not work. Waste of time.,1,2019-02-08 13:20:30,"Hi, thanks for letting us know about the problem you're having with the MyUPMC app. We're sorry that you've had a frustrating experience. We'd love the opportunity to work with you to fix the problem. If you'd like, please send an email with a brief description of the problem and the type of phone you have to MyUPMC_Feedback@upmc.edu. Thank you so much.",7214505.0,2019-02-08T20:42:23Z
False,Not good,Meet dog,First of all you must have THE APP MY UPMC  in your phone this is my 5th try and IT IS MOT WORKING!!!!!,3,2020-04-03 13:41:41,"Hi -- thank you so much for sending your feedback. We are sorry to hear that you had a frustrating experience. We'd like to hear from you directly to resolve the issue. If you'd like please call 1-800-533-8762, Monday through Friday between 7 a.m. and 7 p.m. Thanks so much.",14497079.0,2020-04-06T18:35:55Z
False,Rotate,Timmy4465,How about joining the modern world and let the app rotate with my iPad?,3,2021-08-13 12:31:42,"Hello, thank you for your feedback! We're always looking for ways to improve the app. If you'd like, please send your suggestion to MyUPMC_Feedback@upmc.edu.",24534889.0,2021-08-16T16:04:30Z
False,App keeps crashing during televisits,Andy16J,The app keeps crashing during my televisits.,1,2020-04-30 15:22:02,"Hi -- We are sorry that you've had a frustrating experience. We'd like to hear from you directly so that we can work to resolve the issue. If you'd like, please call 1-866-884-8579 or send an email with a brief description of the problem to MyUPMC_Feedback@upmc.edu.",15855606.0,2020-06-08T17:41:10Z
False,Appointment,dawsynsmimi,Why does it not have the appt time????,3,2020-12-01 01:30:47,"Hi -- We are sorry that you've had a frustrating experience. We'd like to assist you. If you'd like, please send an email with your feedback to MyUPMC_Feedback@upmc.edu.",20245473.0,2021-01-07T15:26:35Z
False,Beware the terms of service for the app,mwb5000,The “agree” to the terms of service for using the app requires you to waive your legal rights to sue UPMC!,1,2020-09-18 19:30:14,,,
False,Uncaring,romafotographica,In California they use virtual care which is fantastic. Why are we stuck with a cold uncaring conglomerate medical practices in PA. UPMC provide minimal and cold care. I do not recommend UPMC,1,2020-08-10 20:03:55,,,
False,Unable to access results,djssms76,Unable to sign in on app,1,2019-10-07 20:40:22,"Hi, thanks for letting us know about the frustrating experience you've been having trying to sign into the app. We would love to help you with your problem. Please send an email to MyUPMC_Feedback@upmc.edu so we can assist you. Thank you so much.",11150642.0,2019-10-09T14:36:02Z
False,Vertual visit.,Kas22ey,To complicated. Please visit John Hopkins site to learn how to simplify your system .,2,2020-12-02 16:40:27,"Hi -- If you're still having trouble navigating the app we'd like to assist you. If you'd like, please send an email with your feedback to MyUPMC_Feedback@upmc.edu.",20245404.0,2021-01-07T15:23:32Z
False,Telemedicine,prak321,Need more intuitive self guiding to log in.,2,2020-07-24 15:27:07,"Hi -- Thank you for leaving a review! We are constantly looking for improvements. If you'd like, please send an email with your feedback to MyUPMC_Feedback@upmc.edu.",16906835.0,2020-07-27T17:35:19Z
False,Impossible to set up account!,Nico115544,Hate the app.,1,2020-05-17 00:02:32,"Hi -- We are sorry that you've had a frustrating experience. We'd like to hear from you directly so that we can work to resolve the issue. If you'd like, please call 1-866-884-8579 or send an email with a brief description of the problem to MyUPMC_Feedback@upmc.edu.",15855621.0,2020-06-08T17:41:40Z
False,Keeps kicking me off,Tammieelb,"Keeps kicking me off, going to miss my appointment",1,2020-08-24 15:22:58,"Hi, we're sorry that you had a frustrating experience. We'd like to help you with this so it doesn't happen in the future. If you'd like, please email MyUPMC_Feedback@upmc.edu.",17520411.0,2020-08-26T17:23:47Z
False,"Good intentions, bad execution",Strife462,This app rarely functions properly. It’s very frustrating.,1,2020-08-19 18:29:40,"Hi, we're sorry that you had a frustrating experience. We'd like to help you with this. If you'd like, please email MyUPMC_Feedback@upmc.edu.",17520429.0,2020-08-26T17:24:41Z
False,UPMC app,Ae1873,This app is greatly appreciated!!!,5,2020-06-24 19:23:20,Hi! Thank you for taking the time to write a review. We're so glad that you find the MyUPMC app to be easy to use and convenient for managing your health.,16222029.0,2020-06-25T16:25:21Z
False,rarely works,jdksoendk,I would give it 0 stars if I could,1,2019-01-22 23:12:16,"Hi, thanks for sharing your feedback. We'd love to understand why the app isn't working and help to resolve the problem. If you'd like, please email MyUPMC_Feedback@upmc.edu with more details and we can work with you to troubleshoot the issue. Thank you.",7015630.0,2019-01-25T19:13:19Z
False,Disaster,beckdallas,The app is always down. They need to get this fixed.,1,2019-05-14 19:20:35,"Hi, thanks for your feedback and letting us know you've been having issues logging into your account. We're sorry that you've had a frustrating experience and would love to see if we can help. Please send an email with a brief description of the problem to MyUPMC_Feedback@upmc.edu. Thank you so much.",8727019.0,2019-05-17T18:46:49Z
False,Availability,barbararyoung,It is DOWN so often you can not reply on it!,1,2019-06-22 15:00:01,"Hi, thanks for your feedback and letting us know you've been having issues accessing the app. We're sorry that you've had a frustrating experience and would love to see if we can help. Please send an email with a brief description of the problems you're having to MyUPMC_Feedback@upmc.edu. Thank you so much.",9347713.0,2019-06-25T17:04:04Z
False,App Love,Sparrer123,Wonderful App! Wonderful HealthCare.,5,2019-08-29 15:15:41,Hi -- thanks so much for your feedback. We're so glad that you like the app and the care that you've been getting!,10437588.0,2019-08-30T13:38:23Z
False,Review,pennsylvaniame,Excellent app.,5,2020-09-28 11:18:44,We're so glad that you enjoy using the MyUPMC app! Thank you for leaving a review.,18304691.0,2020-10-06T13:24:55Z
False,Dr visit,lindso17,Upmc is the best,5,2020-08-11 20:01:33,Hi! We're so glad that you're satisfied with your care!,17289476.0,2020-08-14T18:07:07Z
False,Upscale,zxppjhvcftjk,So convenient to reorder meds and see test results,1,2019-07-29 17:38:18,Hi -- thanks so much for your feedback. We're so glad that you find the app convenient and helpful!,9979988.0,2019-08-02T17:11:09Z
False,Messaging is useless,Pghnut,Doctors do not reply to your messages,1,2018-12-14 19:57:22,"Hi, thanks for sending your feedback. We are sorry that you've had a frustrating experience messaging your doctor through MyUPMC. We continually monitor provider response time to messages sent via MyUPMC and strive to ensure providers are giving timely responses to patients. We hope to continue to improve and will share your experience with the team. Your feedback is important to us, and if you would like to share more, please email MyUPMC_Feedback@upmc.edu. Thanks so much.",6427583.0,2018-12-17T22:02:11Z
False,Not great,MC 60,Hard to navigate!!!,2,2018-12-28 03:28:55,"Hi, thanks for letting us know that you find the app hard to navigate. Your feedback is very important to us, and we'd love to hear more detail about your experience to help us continually improve the app. If you'd like, please send an email with a brief description to our team at MyUPMC_Feedback@upmc.edu. Thank you so much.",6618359.0,2018-12-31T14:16:57Z
False,UPMC,superjunk101,Owns everything so everything is the BEST,1,2021-08-09 16:19:15,,,
False,My UPMC test results,CindyLFitz,Not all test results appear on My UPMC!  Why?,2,2019-08-30 08:19:32,"Hi, thanks for letting us know you've been having trouble getting to your test results. We would love to understand more about what test results are missing  and would love to see if we can help. Please send an email with more details to MyUPMC_Feedback@upmc.edu with more details. Thank you so much.",10596020.0,2019-09-09T18:45:47Z
False,Video appointment,Bailey's Bun,It’s it letting me sign in to my video appointment!,1,2020-04-20 13:51:06,"Hi -- We are sorry that you've had a frustrating experience. We'd like to hear from you directly so that we can work to resolve the issue. If you'd like, please call 1-866-884-8579 or send an email with a brief description of the problem to MyUPMC_Feedback@upmc.edu.",14818230.0,2020-04-21T15:36:22Z
False,Love it,Sixburgh8447,App is awesome,5,2019-11-05 15:45:40,Hi! Thanks so much for your review. We're so happy to hear that you like the MyUPMC app so much!,11781893.0,2019-11-11T17:59:49Z
False,Not helpful app,vuatm,Nonfunctional results tab,1,2019-05-14 09:55:40,"Hi -- thanks for your feedback and for letting us know about the problem you're having getting to your results. We're sorry that you've had a frustrating experience. We are working to resolve the issue, but in the meantime, you can access your results at MyUPMC.com. Thanks so much for your patience.",8669259.0,2019-05-14T16:53:31Z
False,Lgleason,lgleadog,"Love upmc 
The best",5,2020-07-28 17:06:59,Thank you for leaving a review -- we are so glad that you are satisfied with your care!,17006971.0,2020-07-31T15:11:29Z
False,Patient,nocomercialsplease,My tes,5,2022-01-17 18:02:14,,,
False,Overcharged,KatieM0714,I am consistently billed incorrectly and overcharged.,1,2020-07-01 15:48:11,"Hi -- We are sorry that you've had a frustrating experience. If you have you have questions about statements, payment plans, or any other general billing inquiries, or you don’t have your EasyMatch code, contact our Customer Service team at 1-844-591-5949. Again, we apologize.",16434655.0,2020-07-06T13:10:59Z
False,Video Visit,NURSEJO1,IT DOESN’T WORK,1,2020-07-21 16:49:16,"We are sorry that you had a frustrating experience with your video visit. We'd like to hear from you directly with specific feedback so that we can better understand the issue and work to remedy. If you'd like, please send an email with your feedback to MyUPMC_Feedback@upmc.edu.",16854549.0,2020-07-24T17:41:13Z
False,?,haylanpar,Continually is “currently unavailable “,1,2019-01-04 17:11:45,"Hi, thanks for letting us know about the problem you're having accessing the MyUPMC app. We're sorry that you've had a frustrating experience. We'd love the opportunity to work with you to fix the problem. If you'd like, please send an email with a brief description of the problem and the type of phone you have to MyUPMC_Feedback@upmc.edu, and we will be happy to work with you to fix this issue. Thank you so much.",6715650.0,2019-01-07T19:17:52Z
False,GRACIAS,Dorisnel43,Muy agradecida de todas sus atenciones cada vez que he tenido que visitarlos ya sea por alguna cita o alguna emergencia. Han sido muy atentos con mi salud y conmigo.,5,2021-12-08 13:33:52,,,
False,UPMC,Spice Bunny,Nice!,5,2021-10-25 14:04:45,"Hi there, we're so happy to hear you're enjoying the app. Thank you for leaving a review!",25912416.0,2021-10-26T20:34:50Z
False,Excellent Service,Wrpear,Excellent care and excellent customer care.,5,2021-01-06 13:31:01,Hi! -- We’re so glad you’re enjoying MyUPMC and appreciate your positive review! We’d like to share your review with other UPMC patients to encourage them to use the app. Can you please email us at MyUPMC_Feedback@upmc.edu so that we can share more details?,20785681.0,2021-02-01T14:59:52Z
False,Lab,helplab,Can not get quest labs in my UPMC,1,2021-08-21 14:27:46,"Hello, we apologize for the inconvenience. We'd love the opportunity to answer any questions you may have, please call us at 1-866-884-8579 or send a note to MyUPMC_Feedback@upmc.edu and we'll be happy to assist.",24740036.0,2021-08-26T16:02:10Z
False,Appointment,WT PITTSBURGH,Excellent patient service,5,2020-11-24 21:07:10,"Hi, Thank you for taking the time to leave a review. We are so glad that you enjoy using the MyUPMC app!",20245365.0,2021-01-07T15:22:12Z
False,Patient,Cncmama2,I like the functionality for virtual video with my Dr! The Pass Code for speeding up the login is awesome too! Great job especially with this COVID 19 pandemic going on!,5,2020-08-26 02:09:31,"Hi, we're so glad that you enjoy using the MyUPMC app. Thank you for leaving a review!",18304347.0,2020-10-06T13:10:09Z
False,Garbage,rbills,Garbage,1,2020-03-23 18:30:10,"Hi -- thank you so much for sending your feedback. We are sorry to hear that you had a frustrating experience. We'd like to hear from you directly.  If you'd like please call 1-800-533-8762, Monday through Friday between 7 a.m. and 7 p.m. Thanks so much.",14497060.0,2020-04-06T18:34:10Z
False,App issues,Mikepgh,"This app does not often match the data on myupmc.com.

Test results and messages are on the website are there at least 45 minutes before they are on the app.

Also, the format for emails is not the same.

These things should be fixed.",3,2021-07-31 12:46:35,"Hi there, thanks for taking the time to leave your feedback, we will share your comments with the team to review as we're always looking for ways to improve. In the meantime, should you have any questions please email MyUPMC_Feedback@upmc.edu or call 1-866-884-8579 and we'll be happy to assist.
",24264869.0,2021-08-02T14:00:10Z
False,Log in problems,Pharoh D,"Every time it fails to log in despite having the correct username and password, you have to call the help desk and redo everything!",2,2020-12-11 19:21:00,"Hi -- We are sorry that you've had a frustrating experience. We'd like to assist you. If you'd like, please send an email with your feedback to MyUPMC_Feedback@upmc.edu.",20245466.0,2021-01-07T15:26:23Z
False,Old app was better,IToverworked,"1. Needs to retain username in mobile app.
2. Old app would let you see longitudinal test results.  Great if your looking at historical values for cholesterol, A1C, weight, blood pressure...basically everything.",3,2020-11-02 15:55:28,"Hi! We're always looking for ways to improve the app. If you'd like, please send your feedback to MyUPMC_Feedback@upmc.edu",18921316.0,2020-11-05T14:23:45Z
False,18 pages of terms and conditions,Rainbeaupgh,"That it won’t allow to be agreed to even this puppy tucked in @page nine

Marketing Cookies are used to deliver advertisements to you based on your interests and preferences. These Cookies are also used to collect data when you have interacted with our online advertisements. Data we collect for advertising or marketing purposes includes information such as IP address, browser type, location (municipality, not home or street address), date and time of visit, domain type, and activity on the online service. We use and share data from these Cookies with our advertising and marketing partners that enable us to present you with advertising on other sites, or with marketing information, based on your previous interaction with our online service. These Cookies also limit the frequency with which an advertisement appears and measure the effectiveness of advertising campaigns by determining whether you have visited an advertised webpage or our online service. We may permit selected marketing partners to match and identify you using this information.
Dafuq is THAT?

NOBODY IS GOING TO READ UNDERSTAND 18 PAGES OF LAWYERSPEAK!
Allow me to “accept terms and conditions” elsewhere, (webpage?), and let me go about my business.",1,2020-09-16 22:46:30,,,
False,Patient,Patsylua,"This site is great except for the big fact that I can ****rarely find the doctors reports of visits.it’s horrible!! & frustrating.**** Somehow! I found them accidentally,twice.   In the past year
I was in touch with people dealing with My UPMC website issues. They were not able to help AT ALL!!!",4,2020-08-20 14:12:45,"Hi, we're sorry that you had a frustrating experience. We'd like to help you! If you'd like, please email MyUPMC_Feedback@upmc.edu.",17520441.0,2020-08-26T17:25:37Z
False,Fair but not as good as FMH app,Uripidez,"Having switched from Excela (using the  Follow My Health FMH app )back to UPMC, I have to say this app has some design issues.   1. You cannot print your medical records for your files. Nor can you email or fax them to yourself. Or MDs outside the UPMC system. FMH allows you to fax or email all information. 2. There is no way to update address or pharmacy information. Both were 5 yr old data, and every time I go to an MD I have to tell them to change it but they never do.  This results in items sent to wrong address and wrong pharmacy.",3,2020-07-25 13:05:43,"Hi -- Thank you for leaving a review! We are constantly looking for improvements. If you'd like, please send an email with your feedback to MyUPMC_Feedback@upmc.edu.",16907023.0,2020-07-27T17:48:46Z
False,The app can not make a MD appointment easily,Mark Provenzano,I tried to make an appointment. Despite spending a great deal of time the app was unable to accomplish the task. Waste of my time!!!,3,2020-02-11 00:44:21,"Hi Mark -- thank you so much for sending your feedback. We are sorry to hear that you weren't able to schedule and appointment and apologize for the inconvenience. We have shared this feedback with our team. If you still need an appointment, please call 1-800-533-8762, Monday through Friday between 7 a.m. and 7 p.m. Thanks so much.",13584254.0,2020-02-19T14:14:15Z
False,Bad change,PatrickZ2018,The recent update removed the ability to manage your bills and payment plan.   Tried to view the balance and it is not there.    Without the easymatch code you cannot see your account.   Horrible change.,1,2020-06-24 10:49:01,"Hi -- We are sorry that you've had a frustrating experience. Our online billing center is temporarily unavailable. If you have your EasyMatch code from your bill, you can pay your bill at upmc.mysecurebill.com. If you have you have questions about statements, payment plans, or any other general billing inquiries, or you don’t have your EasyMatch code, contact our Customer Service team at 1-844-591-5949. Again, we apologize.",16222002.0,2020-06-25T16:22:33Z
False,This App is crap,sgtbobby,"I can only message one Dr. my primary health care Dr.

I see Dr Joseph Bering MD. but can not send him a message.

You need to list all Dr at UPMC SUSQUEHANNA !

Robert Burns",1,2019-08-29 20:15:17,Hi Robert -- thank you for taking the time to share your feedback. We apologize for your frustrating experience. Not all provides opt into messaging on MyUPMC. ,10437738.0,2019-08-30T13:54:36Z
False,Problem,EllenArms,I got a code to sign up for this app. Tried to create an account using the information provided to me and it does NOT work. Error message activation code not valid? Geez,1,2019-05-25 22:53:40,"Hi, thanks for your feedback and letting us know you've been having issues creating your account. We're sorry that you've had a frustrating experience and would love to see if we can help. Please send an email with more details on the activation code that you received to MyUPMC_Feedback@upmc.edu. You can also call 1-866-884-8579 for help creating an account. Thank you so much.",8899685.0,2019-05-28T13:31:27Z
False,app is faulty,tsedney,i downloaded the app about a week ago and have tried daily to log into my account and it keeps saying “error incorrect username or password” but i can log in just fine when using the website.,1,2019-04-18 13:58:49,"Hi, thanks for letting us know that you're having a problem with the MyUPMC app. We're sorry you've had a frustrating experience and would love to understand the problem more to help resolve the issue. Please send an email with a brief description of the problem and the type of phone you have to MyUPMC_Feedback@upmc.edu. Thanks so much.",8289925.0,2019-04-19T16:32:42Z
