userName,date,isEdited,review,rating,title,id,body,modified
Get colors,2021-12-03 12:54:04,False,"I’ve tried several times but, when looking for a Dermitologyst in Stamford Ct it gives me either a list of phycologists more than 20 miles away or gp’s in Rhode Island !!",1,Uselessness for finding care,26699345.0,"Hello, thank you for taking the time to share your feedback with us. Knowing how our Members are using the application, and where you have encountered issues allows us to improve the experience for everyone. If you could, please email us at Sydney@anthem.com with your username and any error messages you have received. We would like to look into this further. Thank you. ~ Sydney ~",2021-12-07T18:36:26Z
Mewill07,2021-08-12 14:01:17,False,I have  liked and used this app in the past but now I get an error which says ‘res is not an object’.. I can’t get past it or get help. App is useless at this point.,1,Fatal glitch- can’t open,24537122.0,"Hello, thank you for taking the time to share your feedback with us. If you could, would you please try logging in again, the ""res is not an object"" issue should have been corrected. If you have any additional feedback or have any questions please email us at Sydney@anthem.com with your username! Thank you. ~ Sydney ~",2021-08-16T18:31:21Z
Scrunchee,2021-05-09 12:38:54,False,App is not working since last update. Trying to log in and the app either freezes a or asks to call tech support.,1,App Issues,22793007.0,"Hello, thank you for taking the time to share your experience with us. If you could please email us at Sydney@anthem.com with your username and a brief description of what you faced. We would like to investigate this further. Thank you. ~ Sydney ~",2021-05-13T17:05:56Z
dhebakjenfncndkksmsks,2021-01-19 22:12:42,False,Just looking for a PCP is hard due to the fact that I’ve called 9 on the list and only 1 worked at the place I’ve called,1,Navigating through this app is horrible,20585950.0,"Hello, we apologize for the negative experience. If you could please update Sydney Health to the latest version and verify if your issue has been resolved. If you have any questions or additional feedback, please contact us at Sydney@anthen.com with your username. Thank you. ~ Sydney ~",2021-01-22T19:04:59Z
IAmPeggyHill,2020-11-03 21:43:09,False,The app would be pretty user friendly but it’s slower than a herd of snails traveling through peanut butter.,3,Just ok,18926784.0,"Hello, thank you for taking the time to share your feedback with us. We are always glad to hear about a member having a positive experience, and we appreciate you letting us know you were having speed issues as well. If you could, please email us at Sydney@anthem.com with your username and we'll look into this further for you! Thank you. ~ Sydney ~",2020-11-05T19:35:13Z
cath1947483,2020-10-26 17:48:38,False,This app crashes/freezes a lot and it’s pretty frustrating,2,Crashes a lot,18761733.0,"Hello, thank you for taking the time to share your feedback with us. We can understand why this experience would be frustrating. If you could, please email us at Sydney@anthem.com with your username and we would be glad to look into this further for you!. Thank you. ~ Sydney ~",2020-10-28T16:30:59Z
CartaBlows,2020-07-13 06:52:43,False,Wanted to use the app to see if something was covered. Completely useless and does not show you whether something is covered or what the rough cost is.,1,Utterly and completely useless.,16628133.0,"Hello, we apologize that you were not able to find the information you needed in the app. If you still need assistance or would like to share additional feedback, please let us know at Sydney@anthem.com. We're here to help! Thank you. ~ Sydney ~",2020-07-14T18:02:52Z
celiac1995,2020-06-16 19:07:55,False,"This app is awful. If you get locked out and you aren’t the primary insurance holder, good luck getting back in. Back to calling each individual office to see if they will accept the insurance. 🙄",1,Terrible,16050173.0,"Hello, we can understand why not being able to access the information you need would be frustrating. If you are still having issues with getting unlocked, please email us at Sydney@anthem.com with your username and we would be glad to look into this right away. Thank you. ~ Sydney ~",2020-06-17T15:45:50Z
Aliebay,2020-01-22 03:57:34,False,I can’t pull up the EOB for a claim to take a closer look at which parts were covered. This is frustrating.,3,Less info,13088812.0,"HI Aliebay, thank you for sharing your experience with us. If you're still having an issue with this EOB please let us know at Sydney@anthem.com? We'd like to take a look at things and get that resolved for you ASAP. Thank you.

~ Sydney ~",2020-01-23T21:27:09Z
giants88fan,2019-08-31 02:30:15,False,Great new design. Fast login,5,Like the new look and feel,,,
Gsirris,2022-04-08 19:30:27,True,"Genuinely confused how this application has 5 stars. 75% of the time when I go to use it, it doesn’t work.  I press buttons, no response.  Garbage app developed by a garbage company.",1,How does this app have 5 stars??,24266350.0,"Hello, thank you for taking the time to share your feedback with us. We can understand why this would have been a frustrating experience. If you could, please email us at Sydney@anthem.com with your username. We would like to look into this further. Thank you. ~ Sydney ~",2022-04-08T19:30:27Z
mchen89,2021-01-05 22:47:48,False,"Maybe the app is not supported on my phone? (iPhone 6 plus) but the app crashes within 10 seconds of launching, without fail",1,Help! The app keeps crashing,20410903.0,"Hello, thank you for sharing your experience with us. Knowing what issues our Members are seeing helps us create a better experience for everyone. If you could, please email us at Sydney@anthem.com with your username and a brief description of what was happening when the app crashed. Thank you. ~ Sydney ~",2021-01-14T20:05:15Z
dagley10,2020-08-22 15:30:18,False,Love Sydney. Pulling my Sons ID card now. Very user friendly and innovative!,5,Innovative,17467198.0,"Hello, thank you for taking the time to share your feedback with us. We are always glad to hear about a member having a positive experience. If you have any questions, or want to share additional feedback, please let us know at Sydney@anthem.com. Thank you. ~ Sydney ~",2020-08-24T14:36:10Z
pkbates,2020-03-03 14:25:16,False,Best insurance app on the web! Very helpful and will tend to all ur needs!! Love it!,5,Best app on the web!,13898897.0,"Hi pkbates, thank you for taking the time to share your feedback. If you have any questions or want to share additional information please let us know at Sydney@anthem.com. Thank you.

~ Sydney ~",2020-03-06T14:53:09Z
