isEdited,review,title,date,rating,userName,body,id,modified
False,This app helps me to maintain correct doctor appointment and claims. Each appointment I attended showed how much I owed to hospital and how much the policy covered. It’s pretty handy and useful so I highly recommended app user to download it! Thank you UHC!,Easy access and clear information,2019-11-21 16:28:02,5,kolya117,,,
False,"I was having issues accessing my account on my computer, so I downloaded the UHC AARP app. It was just easy to do and the information I wanted front and center! Very pleased!",Happy with your app!,2022-03-17 13:53:15,5,Happy UHC gal,,,
False,Very easy to use and convenient. Checking for claims and finding providers at my fingertips. Makes my life easier.,Very easy to use and convenient,2021-05-28 16:23:17,5,ThisDoll,,,
False,"Easy to use. Self explanatory. I recently had open heart surgery and this app has been great regarding what I may owe, what has been paid, etc. a very user friendly app.",Easy application,2021-04-20 17:11:17,5,Sydneyz101,,,
False,This app makes it so easy to access medical history on a insurance level. Also I love that my cards are easy to access and navigation is seamless.,Black and white,2021-02-03 06:28:27,5,DarianV,,,
False,"United Healthcare’s app is one of the easiest I’ve ever had! United Healthcare has taken care of my family’s insurance needs with help available 24/7, a caring nurse case manager and answer to all my questions! Thank you United Healthcare❤️",Best insurance experience ever!,2020-01-21 15:54:10,5,luckijenni,,,
False,"Love the new UI. Seamless and simple. Has made searching for, keeping track of providers in my area so easy. Would recommend anybody who has United to download this app and start using it for all your UHC needs.",Easy of use great!,2019-11-20 16:39:07,5,JFBuck123,,,
False,"The ‘Contact Us’ is excellent. They’re available 6a-8p & you’re able to speak to someone immediately. 

Your benefits/claims/info are well organized & easy to navigate. 

Digital ID card is handy as well.",Easy to use. Great app,2019-08-29 01:25:22,5,Reagansburglar,,,
False,This is my first pregnancy and having the United Health Care app has put me at ease. I can easily see how far until I reach my deductible and am able to contact someone easily if I have any questions.,Easy to use,2019-01-20 12:13:20,5,TinaJed,,,
False,"I’ve used the Aetna and Cigna apps for previous employer sponsored insurance, but this app is much more user friendly than those. The UHC website is also good, but this app is even easier than that.",Better than other insurance apps,2018-12-28 18:15:11,5,k-reps,,,
False,Being able to find a doctor in-network at my fingertips is awesome and being able to see how much is left in my flexible spending acct is by far the best thing. Thank you for a great app.,Best health care app so far,2020-01-28 21:49:46,5,noneyapoff,,,
False,"The app itself is mostly simple and easy to use. 
Saving providers, pharmacies, etc to your profile isn’t though. 
The biggest thing it needs is a dark mode version.

There is a bug that instead of being able to review the agent after a chat conversation, it crashes and closes the app instead of giving you the survey. 
Which is a shame cause the rep I chatted with was great, and I didn’t get to give them a good review.",Needs a dark mode option & chat crashes,2021-01-28 22:56:57,4,Jmanorama,,,
False,"This app has been incredibly useful, I particularly love being able to see my claims and account balances without having to log in to a completely different website.",Great App!,2020-01-01 19:00:24,5,MaraeaHokulani,,,
False,Really like this application! It tells you claims you still owe for things like Doctor’s visits and you have your insurance card available on the app.,I finally have access to my insurance card 24/7,2019-03-01 00:15:12,5,BUHALL1,,,
False,Loving how easy it is to use. from my medical card to Covid pass or even looking through my medical history. Should have downloaded this way sooner!,Amazing App,2022-03-31 15:00:21,5,Mccv5,,,
False,"This app is a must, allows current status of all medical costs and deductibles. So much easier than paper reviews and it is always up to date.",Healthcare app,2021-06-10 17:30:33,5,KMO000700,,,
False,"I wish it were possible to pay claims through the app, and I certainly wish it was possible to add an Authenticator app to better protect my profile.",Overall a good way to manage claims on the go,2022-03-18 15:30:46,4,ironjohnsharp,,,
False,Very hard to get real up to date on OptumRx. Very poor website Not even a pharmacy person can see what I see.  This site needs to work better or I will need to ask my retiree Group to back to Express Scripts.  At least their website works,Not a clear site,2022-01-31 23:49:36,3,Frustrated CPG RETIREE,,,
False,I actually love the United Healthcare App. Easy to access super helpful. I used to spend hours on the phone to get this info and it is less than 5 mins to get what I used to.,Super Solid App,2020-05-31 13:20:05,5,amdk1234,,,
False,"Thank you for writing such a great app. The UI is sleek and intuitive and the app runs smoothly. 
I have a feature request I want to submit and that is to have my Medical ID Card be exportable to Apple Wallet. Thank you!",Great app! Feature Request,2020-01-13 15:44:36,5,eduran0826,,,
False,Down loaded the app. Love it but needed additional help for my problem and called the number you supplied and spoke with a Mallory. Who was extremely helpful so that I could better understanding my Rx formulary.  Been an enlightening 35 minutes.    Thanks!  🤗,Review,2019-09-03 21:47:51,5,Just jlm,,,
False,This app is so user friendly and simple to use ! I was running up for my appointment and created my account in a matter of minutes! Honestly saved my life today since I lost my medical card.,Awesome app,2019-06-24 14:16:34,5,ayoitsmari,,,
